name;empty;deterministic;inherently weak;semi deterministic;terminal;unambiguous;weak;very weak;
automata/from_ltl/random_nd/312.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/313.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/314.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/315.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/316.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/317.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/318.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/319.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/32.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/320.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/321.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/322.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/323.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/324.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/325.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/326.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/327.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/328.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/329.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/33.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/330.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/331.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/332.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/333.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/334.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/335.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/336.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/337.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/338.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/339.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/34.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd/340.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/341.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/342.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/343.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/344.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/345.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/346.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/347.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/348.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/349.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/35.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/350.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/351.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/352.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/353.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/354.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/355.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/356.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/357.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/358.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/359.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/36.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/360.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/361.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/362.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd/363.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/364.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/365.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/366.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/367.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/368.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/369.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/37.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/370.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/371.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/372.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/373.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/374.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/375.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/376.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/377.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/378.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd/379.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/38.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/380.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/381.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/382.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/383.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/384.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/385.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/386.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/387.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/388.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/389.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/39.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/390.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/391.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/392.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/393.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/394.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/395.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd/396.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/397.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/398.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/399.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/4.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/40.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/400.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/401.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/402.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/403.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/404.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/405.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/406.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/407.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/408.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/409.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/41.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/410.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/411.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/412.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/413.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/414.hoa;0;0;1;0;0;0;0;0;
automata/from_ltl/random_nd/415.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/416.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/417.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/418.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/419.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/42.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/420.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/421.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/422.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/423.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/424.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/425.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/426.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/427.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/428.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/429.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/43.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/430.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/431.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/432.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/433.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/434.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/435.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/436.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/437.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/438.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/439.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/44.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/440.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/441.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/442.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/443.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/444.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/445.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/446.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/447.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/448.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/449.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/45.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/450.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/451.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/452.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/453.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/454.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/455.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/456.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/457.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/458.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/459.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/46.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/460.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/461.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/462.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/463.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/464.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/465.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/466.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/467.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/468.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/469.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/47.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd/470.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/471.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/472.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/473.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/474.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/475.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/476.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/477.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/478.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/479.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/48.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/480.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/481.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/482.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/483.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/484.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/485.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/486.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/487.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/488.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/489.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/49.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/490.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/491.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/492.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/493.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/494.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/495.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/496.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/497.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/498.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/499.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/5.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/50.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/500.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/501.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/51.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/52.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/53.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/54.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/55.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/56.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/57.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/58.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/59.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/6.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/60.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/61.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/62.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/63.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/64.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/65.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/66.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/67.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/68.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/69.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/7.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/70.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/71.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/72.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/73.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/74.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/75.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/76.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/77.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/78.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/79.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/8.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/80.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/81.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/82.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/83.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/84.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd/85.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/86.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd/87.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/88.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/89.hoa;0;1;0;1;0;1;0;0;
automata/from_ltl/random_nd/9.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/90.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd/91.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/92.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/93.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/94.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/95.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/96.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/97.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/98.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd/99.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/10.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/100.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/101.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/102.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/103.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/104.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/105.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/106.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/107.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd_red/108.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/109.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/11.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/110.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/111.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd_red/112.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/113.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/114.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/115.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/116.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/117.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/118.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/119.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd_red/12.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/120.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/121.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/122.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/123.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/124.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd_red/125.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/126.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/127.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/128.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/129.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/13.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/130.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/131.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/132.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/133.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/134.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/135.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/136.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/137.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/138.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/139.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/14.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/140.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/141.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/142.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/143.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/144.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/145.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/146.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/147.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/148.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/149.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd_red/15.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/150.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/151.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/152.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/153.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/154.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/155.hoa;0;0;1;0;0;0;1;0;
automata/from_ltl/random_nd_red/156.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/157.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/158.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/159.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd_red/16.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/160.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/161.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/162.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/163.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/164.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd_red/165.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/166.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/167.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/168.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/169.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/17.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/170.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/171.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/172.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/173.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/174.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/175.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/176.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/177.hoa;0;0;0;0;0;1;0;0;
automata/from_ltl/random_nd_red/178.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/179.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/18.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/180.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/181.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/182.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/183.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/184.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/185.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/186.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/187.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/188.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/189.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/19.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/190.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/191.hoa;0;0;1;0;0;0;1;1;
automata/from_ltl/random_nd_red/192.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/193.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/194.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/195.hoa;0;0;0;0;0;0;0;0;
automata/from_ltl/random_nd_red/196.hoa;0;0;0;0;0;0;0;0;
